idx,composition,E_f,wyckoff
60d901f5d7ef1ac4f4432b54dc6d396102135d2e,Ti(Zn3N4)2,0.6462554800000007,"('N @ 18-f-148', 'N @ 6-c-148', 'Ti @ 3-a-148', 'Zn @ 18-f-148')"
ca20aff37f4562ccd00558281a7a628db7a06526,Ti(Zn3N4)2,0.7962214799999998,"('N @ 2-b-186', 'N @ 2-b-186', 'N @ 6-c-186', 'N @ 6-c-186', 'Ti @ 2-b-186', 'Zn @ 6-c-186', 'Zn @ 6-c-186')"
6c330dc628da45df8d67aae4c34cedf90a36499a,Ti(Zn3N5)2,0.632409526470588,"('N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'Ti @ 1-a-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2')"
30c5b02c2a12c3d0a64036fe3fef9736ef3daff6,Ti(Zn3N8)2,1.9173234434782618,"('N @ 2-a-38', 'N @ 2-a-38', 'N @ 2-b-38', 'N @ 2-b-38', 'N @ 4-d-38', 'N @ 4-d-38', 'N @ 4-d-38', 'N @ 4-d-38', 'N @ 4-e-38', 'N @ 4-e-38', 'Ti @ 2-b-38', 'Zn @ 2-a-38', 'Zn @ 2-a-38', 'Zn @ 4-d-38', 'Zn @ 4-d-38')"
2085d2e26d238de6d4cefd56b2448efbb9815541,Ti(Zn4N3)2,0.004083790000000143,"('N @ 2-a-185', 'N @ 4-b-185', 'N @ 6-c-185', 'Ti @ 2-a-185', 'Zn @ 4-b-185', 'Zn @ 6-c-185', 'Zn @ 6-c-185')"
3a643e63e60d0b521191fdb4520b819f0e52424b,Ti(Zn4N3)2,0.03268779000000066,"('N @ 2-a-31', 'N @ 2-a-31', 'N @ 2-a-31', 'N @ 2-a-31', 'N @ 4-b-31', 'Ti @ 2-a-31', 'Zn @ 2-a-31', 'Zn @ 2-a-31', 'Zn @ 4-b-31', 'Zn @ 4-b-31', 'Zn @ 4-b-31')"
baef06934f6f7a1276bcf5bb57d1335232431e93,Ti(Zn4N3)2,0.0617462900000012,"('N @ 4-a-33', 'N @ 4-a-33', 'N @ 4-a-33', 'N @ 4-a-33', 'N @ 4-a-33', 'N @ 4-a-33', 'Ti @ 4-a-33', 'Zn @ 4-a-33', 'Zn @ 4-a-33', 'Zn @ 4-a-33', 'Zn @ 4-a-33', 'Zn @ 4-a-33', 'Zn @ 4-a-33', 'Zn @ 4-a-33', 'Zn @ 4-a-33')"
903a6d65a4a528785ac77c1961f2a0f07f259fd0,Ti(Zn4N3)2,0.168841790000001,"('N @ 18-f-148', 'Ti @ 3-a-148', 'Zn @ 18-f-148', 'Zn @ 6-c-148')"
af3b483351d576ed6549a12eddfa0276f1902d0b,Ti(Zn4N3)2,0.2561281233333341,"('N @ 4-e-59', 'N @ 4-e-59', 'N @ 4-e-59', 'Ti @ 2-a-59', 'Zn @ 2-a-59', 'Zn @ 2-b-59', 'Zn @ 4-e-59', 'Zn @ 4-e-59', 'Zn @ 4-e-59')"
3ea7eeab43be0bcc2e26726c01df14b0af6e690f,Ti(Zn4N5)2,0.3706623868421062,"('N @ 8-b-109', 'N @ 8-b-109', 'N @ 8-b-109', 'N @ 8-b-109', 'N @ 8-b-109', 'Ti @ 4-a-109', 'Zn @ 8-b-109', 'Zn @ 8-b-109', 'Zn @ 8-b-109', 'Zn @ 8-b-109')"
db24e70827495d8f769bddf78687e7e9010e0277,Ti(Zn4N7)2,0.7794677760869568,"('N @ 4-a-41', 'N @ 4-a-41', 'N @ 8-b-41', 'N @ 8-b-41', 'N @ 8-b-41', 'N @ 8-b-41', 'N @ 8-b-41', 'N @ 8-b-41', 'Ti @ 4-a-41', 'Zn @ 8-b-41', 'Zn @ 8-b-41', 'Zn @ 8-b-41', 'Zn @ 8-b-41')"
1242e0ce55f8cb135567700d000059bba135df90,Ti(ZnN)2,-0.55118797,"('N @ 6-c-166', 'Ti @ 3-a-166', 'Zn @ 6-c-166')"
616b6159b1da8964244b375acdffc33a3e8f7443,Ti(ZnN)2,-0.5150739699999995,"('N @ 4-i-12', 'Ti @ 2-a-12', 'Zn @ 4-i-12')"
0e6ea7a7f9ca5ce9297144de25ae6b1362e8de9b,Ti(ZnN)2,-0.5135204699999996,"('N @ 2-d-164', 'Ti @ 1-a-164', 'Zn @ 2-d-164')"
7482ef4c255fe3bc99db015bf30278224f4abbef,Ti(ZnN)2,-0.5094575033333317,"('N @ 6-g-147', 'Ti @ 1-a-147', 'Ti @ 2-d-147', 'Zn @ 6-g-147')"
0f481c95879cb3a5deb5e8ee4c0c14388c125106,Ti(ZnN)2,-0.48211846999999963,"('N @ 4-g-12', 'N @ 4-i-12', 'Ti @ 4-h-12', 'Zn @ 4-g-12', 'Zn @ 4-i-12')"
6d288fca0063e3478ff7ea2121b0336d6b7b810c,Ti(ZnN)2,-0.41339387000000016,"('N @ 4-f-194', 'Ti @ 2-c-194', 'Zn @ 4-e-194')"
f203141fe73a38fb0445ae7466e38cf7a97372b2,Ti(ZnN)2,-0.39988867000000017,"('N @ 4-e-14', 'N @ 4-e-14', 'Ti @ 4-e-14', 'Zn @ 4-e-14', 'Zn @ 4-e-14')"
368304f759de036586cdf82878042fa98392761b,Ti(ZnN)2,-0.3432461699999996,"('N @ 8-b-96', 'Ti @ 4-a-96', 'Zn @ 8-b-96')"
59ad16fc47266f48106d6e3093f44ea08b96e582,Ti(ZnN)2,-0.30980456999999806,"('N @ 4-a-36', 'N @ 4-a-36', 'Ti @ 4-a-36', 'Zn @ 4-a-36', 'Zn @ 4-a-36')"
a8ceaf6a8514066ea2f89f82748c8ee21fd14792,Ti(ZnN)2,-0.3030631699999997,"('N @ 4-e-71', 'Ti @ 2-c-71', 'Zn @ 4-f-71')"
b4d965839fbf3607121de350aa3aaadf0ef75404,Ti(ZnN)2,-0.29460186999999927,"('N @ 4-g-12', 'N @ 4-i-12', 'Ti @ 4-i-12', 'Zn @ 4-f-12', 'Zn @ 4-i-12')"
36cc67e123b23ec1acd5ac7203482f6406c6af00,Ti(ZnN)2,-0.2853096700000002,"('N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'Ti @ 2-i-2', 'Ti @ 2-i-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2')"
1fc3063c9b28db81cf7f98a78cbf4b18aa45e071,Ti(ZnN)2,-0.27324056999999957,"('N @ 8-f-15', 'Ti @ 4-e-15', 'Zn @ 4-a-15', 'Zn @ 4-c-15')"
1deef65bc37a11ed912c802e656debc76029d44b,Ti(ZnN)2,-0.2707187700000011,"('N @ 4-g-58', 'Ti @ 2-a-58', 'Zn @ 4-g-58')"
3c21e23c3f3b5b11febbf166bd022d978031ffdb,Ti(ZnN)2,-0.2699341699999991,"('N @ 8-f-15', 'N @ 8-f-15', 'N @ 8-f-15', 'Ti @ 4-e-15', 'Ti @ 8-f-15', 'Zn @ 4-e-15', 'Zn @ 4-e-15', 'Zn @ 8-f-15', 'Zn @ 8-f-15')"
d5e7964b78668277e5af66e737c184046ad7ab5a,Ti(ZnN)2,-0.25702716999999975,"('N @ 8-d-60', 'N @ 8-d-60', 'Ti @ 8-d-60', 'Zn @ 4-c-60', 'Zn @ 4-c-60', 'Zn @ 8-d-60')"
5b2c6e895bae8dd3689d1a97c8cc16332fffcdb8,Ti(ZnN)2,-0.24302957000000003,"('N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'Ti @ 1-a-2', 'Ti @ 2-i-2', 'Ti @ 2-i-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2')"
45f0d4c6edc4b29ba83a50ff2be3a8c716ac2d42,Ti(ZnN)2,-0.22886066999999954,"('N @ 24-f-216', 'N @ 4-c-216', 'N @ 4-d-216', 'Ti @ 16-e-216', 'Zn @ 16-e-216', 'Zn @ 16-e-216')"
982f2a577b5d829627b6635151d1f62a29f10008,Ti(ZnN)2,-0.21782406999999981,"('N @ 4-i-12', 'N @ 4-i-12', 'Ti @ 4-i-12', 'Zn @ 4-i-12', 'Zn @ 4-i-12')"
582a59fab7b80a80e2f3d12da802971d93915c91,Ti(ZnN)2,-0.19200756999999946,"('N @ 8-j-72', 'Ti @ 4-a-72', 'Zn @ 8-j-72')"
85531f6246e953e6772021c40c4dbab53b8ed92f,Ti(ZnN)2,-0.18485866999999967,"('N @ 8-d-60', 'Ti @ 4-c-60', 'Zn @ 8-d-60')"
212871416e5be2de6927b55fa0419227cb2eec9e,Ti(ZnN)2,-0.17468807000000108,"('N @ 4-e-14', 'Ti @ 2-a-14', 'Zn @ 4-e-14')"
217d33f47d6321108b42785ff846ac9a745823a1,Ti(ZnN)2,-0.1650591033333324,"('N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'Ti @ 1-a-2', 'Ti @ 2-i-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2')"
b74106f4c41a781b626dfaebc27e73baaf83b9b7,Ti(ZnN)2,-0.14366617000000037,"('N @ 4-g-55', 'N @ 4-h-55', 'Ti @ 4-g-55', 'Zn @ 4-h-55', 'Zn @ 4-h-55')"
c427349ae906afcf3f65faa62608c55e74982567,Ti(ZnN)2,-0.12803866999999958,"('N @ 8-f-64', 'N @ 8-f-64', 'Ti @ 8-f-64', 'Zn @ 8-f-64', 'Zn @ 8-f-64')"
9cd08287618ee9f9fff4b138564eb62064953a85,Ti(ZnN)2,-0.12083016999999963,"('N @ 8-d-62', 'N @ 8-d-62', 'Ti @ 4-c-62', 'Ti @ 4-c-62', 'Zn @ 4-c-62', 'Zn @ 4-c-62', 'Zn @ 4-c-62', 'Zn @ 4-c-62')"
c71508cb1cae516e8cc63262934c08cd7af0a0b0,Ti(ZnN)2,-0.11708336999999958,"('N @ 8-c-42', 'Ti @ 4-a-42', 'Zn @ 8-c-42')"
f062cbf4befb48545861bb95139a1e0cf5d2ad87,Ti(ZnN)2,-0.10252866999999988,"('N @ 4-e-14', 'N @ 4-e-14', 'Ti @ 4-e-14', 'Zn @ 2-a-14', 'Zn @ 2-c-14', 'Zn @ 4-e-14')"
c3fc82d76b7c224b56463af4b12df1f3594b8e28,Ti(ZnN)2,-0.10158366999999924,"('N @ 4-d-57', 'N @ 4-d-57', 'Ti @ 4-d-57', 'Zn @ 4-c-57', 'Zn @ 4-d-57')"
dbda5563f18ae534b21ac0d2e20e198cd78b3759,Ti(ZnN)2,-0.08942157000000073,"('N @ 4-g-55', 'Ti @ 2-b-55', 'Zn @ 4-h-55')"
3d0a695a823869f49abfe74e8734ebdbfc0c7c7a,Ti(ZnN)2,-0.0402337699999995,"('N @ 4-e-139', 'Ti @ 2-a-139', 'Zn @ 4-e-139')"
315a5e25b9f57b6e36e4d65f397a1f3cdb764e8f,Ti(ZnN)2,-0.03209316999999956,"('N @ 8-h-135', 'N @ 8-h-135', 'Ti @ 8-h-135', 'Zn @ 8-h-135', 'Zn @ 8-h-135')"
bca7717e7e1d713fb22f3da0ee5391bf7230371f,Ti(ZnN)2,-0.02607416999999934,"('N @ 4-c-62', 'N @ 4-c-62', 'Ti @ 4-c-62', 'Zn @ 4-c-62', 'Zn @ 4-c-62')"
095db627c1d1c1228de550040256fea0d9fce7c3,Ti(ZnN)2,-0.00851256999999972,"('N @ 4-e-71', 'Ti @ 2-c-71', 'Zn @ 4-g-71')"
4da3b4c778af3065e7e116bee26cd01adc79ae9c,Ti(ZnN)2,0.0010429299999996644,"('N @ 8-h-74', 'Ti @ 4-e-74', 'Zn @ 8-i-74')"
1b778022f48b60949cdd77caf5fbc92ea82218e5,Ti(ZnN)2,0.007111029999999907,"('N @ 4-c-139', 'Ti @ 2-a-139', 'Zn @ 4-d-139')"
325f928b39f93cea074c14f7def505069ff24ce9,Ti(ZnN)2,0.057347130000000135,"('N @ 8-e-141', 'Ti @ 4-a-141', 'Zn @ 8-d-141')"
f5028a49e0327f20925b1dc6ec66b3577fc1cb56,Ti(ZnN)2,0.07744222999999995,"('N @ 2-e-11', 'N @ 2-e-11', 'Ti @ 2-e-11', 'Zn @ 2-e-11', 'Zn @ 2-e-11')"
449ed57b799f33740aa5ee01ad18315f8681abc5,Ti(ZnN)2,0.28246333000000057,"('N @ 8-h-139', 'N @ 8-i-139', 'Ti @ 2-a-139', 'Ti @ 2-b-139', 'Ti @ 4-c-139', 'Zn @ 16-k-139')"
ecccd93e94c9349c791e123ee90d8d2c6cd1e71d,Ti(ZnN)2,0.45294203,"('N @ 8-h-140', 'Ti @ 4-a-140', 'Zn @ 8-h-140')"
b43141d02aa3a47912cae3f141c06aef186f2e90,Ti(ZnN)2,0.4866142300000007,"('N @ 4-e-139', 'Ti @ 2-a-139', 'Zn @ 4-d-139')"
ff1e88a7c35fa8b9298efa93b805ac07ec827b25,Ti(ZnN)2,0.4893682300000002,"('N @ 4-d-139', 'Ti @ 2-a-139', 'Zn @ 4-e-139')"
03628a657d3d92bfaddc3aebf17f330d328c1a01,Ti(ZnN)3,-0.2710759678571426,"('N @ 8-c-61', 'N @ 8-c-61', 'N @ 8-c-61', 'Ti @ 8-c-61', 'Zn @ 8-c-61', 'Zn @ 8-c-61', 'Zn @ 8-c-61')"
e58e00ce13d5ab49f28cef26380100fbc8fb4023,Ti(ZnN)3,-0.22595811071428606,"('N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'Ti @ 4-e-14', 'Zn @ 4-e-14', 'Zn @ 4-e-14', 'Zn @ 4-e-14')"
ce986987fddca7c8d77506bfb2dab6dc26ae1e24,Ti(ZnN)3,-0.21602203928571306,"('N @ 12-b-198', 'Ti @ 4-a-198', 'Zn @ 4-a-198', 'Zn @ 4-a-198', 'Zn @ 4-a-198')"
4f425f717090a0cbcf109185d068ced94b2803ab,Ti(ZnN)3,-0.21050389642857148,"('N @ 6-h-176', 'Ti @ 2-c-176', 'Zn @ 6-h-176')"
81a6f40afa416de96fbfcd8c8389ee14ba0b1271,Ti(ZnN)3,-0.203529896428571,"('N @ 4-c-62', 'N @ 8-d-62', 'Ti @ 4-c-62', 'Zn @ 4-c-62', 'Zn @ 8-d-62')"
d4e807007de0700464035347f4bcc43080206a55,Ti(ZnN)3,-0.19825650357142965,"('N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'Ti @ 4-e-14', 'Ti @ 4-e-14', 'Zn @ 4-e-14', 'Zn @ 4-e-14', 'Zn @ 4-e-14', 'Zn @ 4-e-14', 'Zn @ 4-e-14', 'Zn @ 4-e-14')"
bd0efecb6dff2d64794a0538aee9362a9dd7a4a7,Ti(ZnN)3,-0.19005203928571568,"('N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'Ti @ 2-i-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2')"
c07e4d590c4b538c4b64f14ab8b53a1dd1df4fc1,Ti(ZnN)3,-0.1860720392857136,"('N @ 2-a-31', 'N @ 2-a-31', 'N @ 4-b-31', 'N @ 4-b-31', 'Ti @ 4-b-31', 'Zn @ 2-a-31', 'Zn @ 2-a-31', 'Zn @ 4-b-31', 'Zn @ 4-b-31')"
703c1cf2656c340e947252d8b13260e3554d7dec,Ti(ZnN)3,-0.17669168214285857,"('N @ 4-f-136', 'N @ 8-i-136', 'Ti @ 4-g-136', 'Zn @ 4-g-136', 'Zn @ 8-i-136')"
f23acd1e620469ef6d40b3ef9923415ff75d93b6,Ti(ZnN)3,-0.17642811071428444,"('N @ 4-a-19', 'N @ 4-a-19', 'N @ 4-a-19', 'Ti @ 4-a-19', 'Zn @ 4-a-19', 'Zn @ 4-a-19', 'Zn @ 4-a-19')"
36b642eb35a973431d4fa5d8f0c3ee1d21e64289,Ti(ZnN)3,-0.17556968214285718,"('N @ 18-b-161', 'Ti @ 6-a-161', 'Zn @ 18-b-161')"
80e18e1486b4a24ee29f0eb347f9e53be1080464,Ti(ZnN)3,-0.17400318214285715,"('N @ 9-b-160', 'Ti @ 3-a-160', 'Zn @ 9-b-160')"
b3dd3df77e73d9b1d73e0da65633048ff01b07e6,Ti(ZnN)3,-0.17349668214285696,"('N @ 8-f-15', 'N @ 8-f-15', 'N @ 8-f-15', 'Ti @ 8-f-15', 'Zn @ 8-f-15', 'Zn @ 8-f-15', 'Zn @ 8-f-15')"
221ff54e0bd11eba4058ff8c14baddbc1f445757,Ti(ZnN)3,-0.16073632500000024,"('N @ 4-c-62', 'N @ 8-d-62', 'Ti @ 4-a-62', 'Zn @ 4-b-62', 'Zn @ 4-c-62', 'Zn @ 4-c-62')"
b6c9c448ce59585d44369ccda3050a11f77c78bd,Ti(ZnN)3,-0.15597311071428432,"('N @ 4-c-63', 'N @ 8-g-63', 'Ti @ 4-c-63', 'Zn @ 4-c-63', 'Zn @ 8-g-63')"
94c6e998198cf68600427a0bd27b302409b21ef2,Ti(ZnN)3,-0.15050132500000046,"('N @ 24-g-217', 'Ti @ 8-c-217', 'Zn @ 12-d-217', 'Zn @ 12-e-217')"
2b0ce97823524ffdd3daf9a3d4b04b81001c543d,Ti(ZnN)3,-0.1482156107142858,"('N @ 1-a-1', 'N @ 1-a-1', 'N @ 1-a-1', 'N @ 1-a-1', 'N @ 1-a-1', 'N @ 1-a-1', 'Ti @ 1-a-1', 'Ti @ 1-a-1', 'Zn @ 1-a-1', 'Zn @ 1-a-1', 'Zn @ 1-a-1', 'Zn @ 1-a-1', 'Zn @ 1-a-1', 'Zn @ 1-a-1')"
4eece3466228a9a04684666c9d070908fbe74796,Ti(ZnN)3,-0.1182702535714295,"('N @ 4-c-62', 'N @ 8-d-62', 'Ti @ 4-c-62', 'Zn @ 4-a-62', 'Zn @ 4-c-62', 'Zn @ 4-c-62')"
bddbd9a1297ddb84e2621fbd7a6cb08fd284790b,Ti(ZnN)3,-0.11653239642857205,"('N @ 24-g-217', 'Ti @ 8-c-217', 'Zn @ 24-g-217')"
85ed561ad8e8f86ac87d60409f94a8ea6aa2f245,Ti(ZnN)3,-0.1159188250000005,"('N @ 4-a-33', 'N @ 4-a-33', 'N @ 4-a-33', 'Ti @ 4-a-33', 'Zn @ 4-a-33', 'Zn @ 4-a-33', 'Zn @ 4-a-33')"
94cf2d42af6932eb151e3b8ce747b64b929099dd,Ti(ZnN)3,-0.11588168214285677,"('N @ 16-g-64', 'N @ 8-f-64', 'Ti @ 8-d-64', 'Zn @ 16-g-64', 'Zn @ 8-f-64')"
94c05405393224ec7b56fff096158bc91257cdc2,Ti(ZnN)3,-0.11117568214285711,"('N @ 4-i-12', 'N @ 8-j-12', 'Ti @ 4-i-12', 'Zn @ 4-g-12', 'Zn @ 4-h-12', 'Zn @ 4-i-12')"
7f8a7bf565f06686ffcec806c2e0dc381fd0a595,Ti(ZnN)3,-0.10519703928571378,"('N @ 4-i-12', 'N @ 8-j-12', 'Ti @ 4-i-12', 'Zn @ 4-e-12', 'Zn @ 4-h-12', 'Zn @ 4-i-12')"
a6b92f91fa8b27958dac9a26815d01b0917fd62a,Ti(ZnN)3,-0.08020400357142954,"('N @ 8-b-80', 'N @ 8-b-80', 'N @ 8-b-80', 'N @ 8-b-80', 'N @ 8-b-80', 'N @ 8-b-80', 'Ti @ 8-b-80', 'Ti @ 8-b-80', 'Zn @ 8-b-80', 'Zn @ 8-b-80', 'Zn @ 8-b-80', 'Zn @ 8-b-80', 'Zn @ 8-b-80', 'Zn @ 8-b-80')"
64d479ded90cc90009093e5bf16647f435bc63c2,Ti(ZnN)3,-0.0718222535714288,"('N @ 4-e-15', 'N @ 8-f-15', 'Ti @ 4-e-15', 'Zn @ 4-c-15', 'Zn @ 8-f-15')"
2b66f262bc53198e6c9ec563b5e92d9ba785eb95,Ti(ZnN)3,-0.0494656107142859,"('N @ 36-f-167', 'Ti @ 12-c-167', 'Zn @ 36-f-167')"
c26059b26746ac9902c4b2b85c4354b9e887ba3d,Ti(ZnN)3,-0.03831096785714294,"('N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'Ti @ 2-i-2', 'Ti @ 2-i-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2')"
d6ee13ecd87cb98af3d2d7509002ed7e3ec5b0d0,Ti(ZnN)3,-0.022826682142857102,"('N @ 8-f-15', 'N @ 8-f-15', 'N @ 8-f-15', 'Ti @ 8-f-15', 'Zn @ 4-e-15', 'Zn @ 4-e-15', 'Zn @ 8-f-15', 'Zn @ 8-f-15')"
4a77dff43f28d5d2a1128fdf01d88458db57c3b4,Ti(ZnN)3,0.06276588928571414,"('N @ 2-c-194', 'N @ 4-e-194', 'Ti @ 2-a-194', 'Zn @ 2-b-194', 'Zn @ 4-f-194')"
fb1a2de14f75bfc9c3e2be721582777549be0283,Ti(ZnN)3,0.06413496071428426,"('N @ 2-e-11', 'N @ 4-f-11', 'Ti @ 2-e-11', 'Zn @ 2-e-11', 'Zn @ 4-f-11')"
c9ded7b02ac609137f60ee557d79f9ef31667db9,Ti(ZnN)3,0.07787253214285705,"('N @ 9-d-155', 'Ti @ 3-a-155', 'Zn @ 9-d-155')"
